racerId,driverId,predicted_final_position
1059,822,15.42
1093,849,2.45
1078,830,11.67
1025,815,13.81
1038,1,14.19
1058,844,13.79
1062,1,16.32
1062,817,4.95
1070,8,5.97
1011,815,12.84
1080,849,2.26
1041,826,15.81
1091,4,9.93
1042,826,17.56
1061,846,6.3
1012,822,20.49
1030,844,9.34
1020,807,16.78
1102,815,15.48
1038,846,6.2
1098,825,16.89
1060,817,4.43
1036,8,2.3
1062,849,3.61
1031,8,2.6
1005,830,15.51
1056,4,15.99
1040,825,16.15
1072,1,14.71
1026,1,15.63
1022,20,6.56
1085,1,14.99
1059,4,15.17
1076,4,17.37
1008,4,16.39
1017,822,16.16
999,20,15.0
1077,847,21.8
1109,822,21.38
1030,846,6.82
1054,4,17.09
1028,8,5.64
1083,840,14.02
1027,1,14.81
1062,830,15.92
1110,822,21.22
1099,807,15.77
1084,847,16.75
1035,848,15.36
1056,832,16.72
1092,4,15.64
1051,4,14.04
1098,825,16.89
1062,830,15.92
1000,828,7.81
1044,841,29.58
1001,838,5.54
1046,830,15.61
1014,8,7.13
1063,1,14.39
1059,817,3.53
1012,830,14.73
998,817,4.61
1026,830,18.16
1073,1,15.38
1035,154,13.45
1018,830,13.8
999,154,13.38
1099,815,15.52
1042,832,17.99
1102,842,9.61
1066,822,18.91
1106,847,18.25
1078,822,19.1
1060,8,5.41
1057,854,20.78
1053,822,21.86
1077,822,21.95
1033,830,15.88
1031,839,20.42
1025,8,2.3
1057,1,13.46
1061,817,5.04
1007,830,15.58
1066,815,13.83
1072,4,16.44
998,840,14.83
1044,154,13.72
1008,8,7.78
1026,807,16.43
1004,817,3.79
1088,830,13.16
1082,840,14.21
1092,849,3.29
1051,842,7.59
1023,20,6.8
1063,4,12.08
1099,830,11.67
1014,1,13.16
1074,4,16.55
1073,4,16.02
1085,817,4.95
1052,839,20.18
1034,817,3.11
1020,8,5.96
1038,8,2.45
1066,20,9.29
1033,832,18.29
1021,825,16.5
1023,832,18.41
1105,807,16.93
1072,8,3.28
1011,842,11.04
1028,822,14.71
1074,4,16.55
1092,847,15.66
1029,807,14.35
1102,832,17.26
1047,842,11.58
999,1,17.65
1058,830,13.8
1102,847,15.79
1073,822,17.89
1078,4,16.35
1110,815,15.42
1074,825,12.52
1007,817,6.16
1002,4,17.07
1044,815,16.44
1017,815,13.58
1054,830,15.72
1008,8,6.94
1067,839,19.23
1108,807,16.27
1051,4,16.09
1109,4,16.45
1019,842,4.7
1010,154,13.44
1106,4,16.35
1013,1,15.03
1082,844,13.58
1018,8,2.25
1074,817,5.29
1040,8,2.2
1013,830,14.55
1059,846,5.14
1088,832,18.36
1066,839,18.08
1020,8,3.03
1003,1,14.34
1094,852,15.34
1070,8,8.58
1035,830,13.57
1030,846,6.82
1017,822,16.16
1009,825,16.6
1109,846,7.75
1066,4,15.87
1019,817,3.59
1000,8,5.99
1087,832,15.34
997,842,12.93
1108,815,14.01
1067,8,3.16
1091,848,17.78
998,830,17.33
1039,830,15.6
1012,807,17.54
1035,825,17.38
1052,846,5.16
1039,1,13.38
1085,4,16.05
1022,154,12.44
1009,8,3.48
1000,807,16.87
1080,849,2.26
1074,825,12.52
1045,825,15.97
1095,4,16.29
1075,840,16.85
1087,842,7.54
1023,822,16.43
1006,817,6.12
1039,846,5.86
1092,4,15.64
1079,1,16.97
1036,815,17.09
1099,840,11.98
1094,20,7.19
1019,8,2.54
1060,849,2.1
1024,817,5.46
1066,847,16.77
1017,841,29.42
1047,817,4.08
1080,1,16.14
1070,817,7.64
1047,815,13.7
1062,842,4.22
1013,20,5.24
1029,8,3.57
1045,830,17.2
1047,832,17.97
1105,1,15.04
1035,832,21.25
1043,154,13.75
1093,844,13.47
1030,817,5.8
1006,839,17.35
1085,20,7.03
1015,830,14.46
1110,4,14.81
1040,822,14.42
997,4,17.34
1046,822,20.08
1074,817,5.29
1010,815,13.32
1015,807,16.92
1039,20,5.88
1099,832,16.11
1032,826,17.3
1011,842,11.04
1047,1,15.35
1077,1,21.05
1014,830,14.56
1016,20,5.54
1070,20,5.05
1045,817,5.46
1062,817,4.95
1003,1,14.42
1092,815,16.48
1035,807,15.01
1107,1,16.55
1039,832,17.25
1069,822,19.09
1011,20,6.05
1041,8,2.73
1027,8,5.92
1064,20,1.8
1000,840,15.5
1088,832,18.36
1064,4,16.9
1071,842,11.24
1096,830,12.46
1062,844,14.49
1002,807,18.26
1110,846,5.32
1096,817,5.7
1002,843,17.32
1082,832,16.28
1003,1,14.42
1088,817,5.34
1062,832,17.81
1031,8,4.79
1105,844,13.48
1018,807,16.97
1095,854,16.63
1029,842,7.92
1055,1,13.28
1087,855,16.84
1054,830,15.72
998,828,6.89
1110,832,18.85
1018,825,17.61
1038,832,15.9
1047,848,12.78
1071,817,5.94
1062,844,14.49
1018,815,14.06
1027,8,5.56
1010,815,13.32
1096,822,20.53
999,20,6.75
1038,20,6.91
1022,1,14.84
1041,844,8.55
1033,842,11.79
1092,832,13.93
1055,1,13.28
1010,840,16.45
1023,822,16.43
1012,815,12.2
999,154,13.38
1071,841,25.4
1047,817,4.08
1030,8,2.74
1074,807,15.44
1006,844,14.77
1069,830,15.21
1051,822,20.96
1082,846,6.11
1071,1,15.73
1067,839,19.23
1087,1,14.94
1087,20,6.07
1052,847,21.6
1092,822,19.54
1038,154,13.98
1030,815,13.27
1024,840,12.92
998,839,19.19
1025,826,16.78
1018,1,17.23
1067,840,13.51
1041,844,8.55
997,822,19.84
1071,847,20.03
1027,154,12.93
1020,822,20.49
1079,4,14.99
1006,822,17.14
1070,841,25.71
1016,1,13.04
1089,20,7.01
1039,825,16.59
1094,815,16.92
1017,848,17.21
1015,1,13.3
1095,832,18.1
1018,1,17.23
1070,1,16.25
1017,1,12.98
1023,9,24.48
1081,832,14.4
1108,4,15.78
1045,825,15.97
1027,842,12.52
1058,830,13.8
1038,817,4.05
1038,8,2.45
1101,825,14.73
1100,832,18.67
1013,832,15.93
1028,815,13.65
1100,832,18.67
1080,830,12.11
1023,20,6.8
1015,830,14.46
1025,815,13.81
1016,20,5.54
1027,20,6.04
1065,1,16.05
1083,832,14.61
1084,4,17.63
1054,847,22.15
1096,846,6.83
1110,1,14.11
1071,815,17.15
1059,815,16.6
1012,842,7.24
1088,817,5.34
1006,1,15.3
1085,848,16.17
1078,817,5.16
1055,822,20.03
1099,815,15.52
1067,8,3.16
1067,1,16.53
1091,846,6.95
1094,847,16.7
1087,4,16.04
1037,832,14.74
1092,830,12.63
1053,854,19.58
1004,838,5.76
1082,815,13.89
1019,817,3.59
1063,817,5.25
1041,815,12.66
1069,4,16.58
1039,847,20.45
1041,832,19.14
1101,807,17.81
1071,815,17.15
1025,844,9.34
1019,846,6.08
1053,8,3.02
1025,822,16.81
1089,20,5.05
1100,840,12.8
1017,825,16.83
1001,844,15.74
1093,840,12.86
1005,817,3.81
1000,830,16.26
1085,839,19.96
1089,844,9.73
1106,4,14.46
1105,1,15.04
1084,847,16.75
1015,825,11.59
1077,822,21.95
1037,8,2.82
1017,8,7.71
1008,1,14.66
1033,815,14.72
1025,848,17.31
1033,832,18.29
1064,854,18.38
1020,832,17.73
1066,817,4.63
1007,1,15.72
1058,20,9.0
1033,847,21.93
1074,840,13.99
1078,4,16.35
1032,825,17.78
1069,4,16.58
1007,4,15.74
1030,817,5.8
1033,826,17.71
1029,817,5.64
1014,807,14.58
1086,847,16.58
1087,825,17.72
1095,844,9.28
1089,822,20.21
1027,817,6.0
1027,825,16.23
1003,20,5.67
1018,815,14.06
1096,1,15.75
1093,844,13.47
1064,817,4.87
1085,1,16.2
1025,841,25.19
1098,815,16.21
1034,832,16.53
1004,832,17.33
1106,815,13.71
1015,8,3.51
1094,4,16.41
1040,1,14.87
1006,20,5.69
1039,8,2.89
1027,822,18.71
1067,830,16.84
1063,1,18.14
1078,839,21.75
1036,1,13.12
1003,822,16.63
1073,830,14.99
1044,20,4.37
1091,842,10.77
1072,8,3.28
1078,825,18.54
1008,817,5.6
1051,20,5.67
1088,822,19.94
1007,8,5.95
1086,822,21.4
1001,825,14.72
1021,815,13.39
1014,154,13.64
1060,822,16.7
1047,846,8.01
1072,1,14.71
1018,20,4.87
1014,8,2.23
1102,832,17.26
1100,840,12.8
1086,817,4.93
1065,817,6.72
1000,8,5.99
1057,841,28.2
1062,844,14.49
1106,815,13.71
1022,847,20.15
1072,20,7.39
1047,822,16.7
1109,840,15.44
1033,815,14.72
998,832,20.79
1000,4,18.23
1010,154,13.32
1067,1,16.53
1065,20,9.14
1100,4,16.79
1042,847,21.03
1073,1,15.58
1079,848,17.57
1100,822,45.54
1092,825,14.1
1057,854,20.78
1004,844,10.97
1020,826,15.24
998,832,20.79
1082,20,1.99
1069,1,15.79
1064,4,16.9
1002,815,10.02
1059,815,16.6
1102,1,20.12
1069,1,15.79
1021,154,12.46
1001,20,6.84
1014,822,18.5
1071,844,9.52
1056,8,2.29
1020,817,5.2
1046,832,17.13
1057,844,9.41
1047,8,6.64
1061,832,18.68
1106,4,12.35
1039,20,5.88
1031,842,12.07
1022,9,30.41
1069,20,6.0
1065,20,9.14
1053,839,14.89
1055,815,12.06
1013,815,16.8
1063,4,13.46
1026,20,6.28
1079,4,16.23
1101,1,14.88
1098,1,17.16
1106,807,15.63
1013,847,22.45
1011,815,12.84
1029,8,3.57
1064,832,18.87
1011,832,18.15
1100,825,17.85
1028,841,25.24
1073,8,2.93
1039,826,15.37
999,822,16.63
1099,825,16.86
1061,20,6.79
1047,847,18.93
1053,840,13.8
1089,825,16.32
1095,832,18.1
1083,830,12.34
1011,844,9.02
1087,840,13.86
1087,844,14.84
1061,832,18.68
1061,4,17.14
1089,822,20.21
1082,848,15.81
1028,825,16.98
1013,832,15.93
1001,8,2.8
1012,815,12.2
1041,8,2.73
1021,817,8.1
1066,815,13.83
1031,841,28.67
1093,830,12.33
1061,20,6.79
1083,825,14.17
999,1,17.76
1004,830,19.26
1033,1,13.79
1029,846,6.63
1076,846,6.41
1021,20,4.64
1017,841,29.42
1003,830,16.83
998,1,15.17
1055,832,15.93
1042,846,5.71
1096,852,14.5
1031,846,7.29
1064,817,4.87
1044,20,4.37
1033,154,14.03
1030,154,13.0
1029,8,3.57
1063,830,14.88
1001,822,20.34
1063,830,14.88
1054,840,16.08
1013,825,18.42
1108,4,16.88
1036,826,17.2
1011,8,2.61
1067,815,15.46
1007,8,6.43
1066,8,2.55
1060,832,19.95
1010,1,15.81
1042,825,16.39
1019,20,6.72
1082,842,12.85
1002,832,19.37
999,815,13.57
1025,8,4.92
1046,20,9.34
1041,822,20.2
1026,8,3.63
1023,1,15.01
1109,830,12.73
1078,847,21.37
1058,830,13.8
1040,826,15.69
1010,8,2.44
1013,832,15.93
1055,830,15.84
1042,847,21.03
1091,854,16.91
1061,844,9.58
1084,815,16.01
1054,815,17.35
1019,825,16.84
1100,1,16.29
1099,815,15.52
1046,825,14.19
1102,840,14.37
1066,4,15.87
1093,822,20.17
1008,807,16.16
1012,822,20.49
1051,8,2.74
1011,822,20.77
1085,817,4.95
998,828,6.89
1074,817,5.29
1079,825,16.93
1056,815,13.46
1026,846,6.27
1104,822,22.68
998,825,12.92
1010,20,5.75
1007,817,6.16
1007,825,16.24
1102,839,15.4
1102,4,9.69
1004,8,7.55
1091,825,12.78
1028,826,15.85
1064,817,4.87
1040,826,15.69
1095,1,16.25
1003,4,16.76
1028,815,13.65
1074,825,12.52
1012,848,19.29
1069,817,6.37
1098,840,14.22
1080,830,12.11
1109,822,21.38
1017,8,3.68
1069,1,15.79
1029,830,15.53
1031,839,20.42
1058,817,5.18
1024,20,6.15
1058,846,7.67
1009,815,13.44
1019,822,16.25
1008,830,17.76
1014,825,14.73
1080,20,5.57
1040,8,3.44
1032,815,11.41
997,838,5.32
1009,815,13.44
1065,847,18.98
1059,1,14.72
1039,154,13.44
1035,20,9.04
1104,1,14.49
1059,817,3.53
1026,822,14.55
1059,849,2.08
1071,8,5.74
1040,822,14.42
1053,815,12.16
1108,847,16.6
1094,846,6.37
1088,20,7.02
1086,844,8.79
1062,20,6.47
1063,841,26.49
1037,817,4.75
1032,154,14.16
1077,1,21.06
1096,840,13.75
1025,154,11.96
1020,815,13.67
1007,828,5.59
1087,20,5.98
999,830,16.33
1007,1,15.73
1009,817,6.98
1003,839,17.53
1069,4,16.58
1005,822,16.42
1015,807,16.92
1044,1,15.2
1065,840,13.84
1037,839,16.08
1004,1,14.15
1022,1,14.84
997,844,16.0
999,807,15.54
1015,817,5.08
1073,4,16.09
1019,817,3.59
1040,826,15.69
1051,844,14.35
1015,8,3.62
1080,847,17.61
1065,817,6.72
1079,4,16.23
1019,847,19.8
1020,815,13.67
1013,817,5.16
1061,4,12.83
1029,20,7.08
1080,840,13.46
1019,817,3.59
1099,807,15.77
1027,815,13.95
1014,830,14.56
1030,1,14.46
1003,815,16.05
1034,20,5.9
1003,154,12.06
1024,825,13.17
1030,154,13.0
1030,20,11.77
1031,815,15.78
1079,847,16.01
1024,1,15.66
1039,842,13.62
1002,817,5.44
1047,815,13.7
1002,20,8.32
1052,20,7.25
1045,842,10.82
1093,4,16.67
1056,4,15.13
1077,817,5.03
1085,822,22.25
1010,840,16.45
1032,825,17.78
1035,844,13.27
1057,832,16.8
1029,846,6.63
1095,842,12.11
1002,4,17.81
1030,154,13.0
1047,826,15.82
1005,822,16.42
1017,832,16.38
1058,853,7.62
1008,1,14.66
1046,825,14.19
1013,817,5.16
1022,848,17.01
1041,807,16.61
1041,154,13.63
1015,20,5.72
1057,822,21.38
1072,1,14.71
1083,815,16.53
1006,828,6.07
1044,840,12.33
1055,844,8.91
1109,846,7.75
1082,817,4.76
1079,20,6.88
1088,832,18.36
1028,807,15.85
1074,844,9.03
1046,842,12.7
1066,854,16.66
998,839,19.19
1085,852,16.32
1004,832,17.33
1070,844,12.52
1003,822,16.63
1002,839,17.14
1067,839,19.23
1076,4,16.54
1055,20,6.81
1053,8,7.75
1099,822,26.02
997,832,18.55
1023,830,19.41
1105,832,17.77
1005,1,14.0
1001,8,3.56
1000,4,17.5
1004,844,11.08
1100,815,15.9
1014,847,21.5
1032,20,6.03
1043,8,2.35
1018,848,17.17
1096,4,15.56
1045,825,15.97
1000,20,4.71
1021,830,17.29
1038,822,17.35
1042,8,3.65
1080,20,5.57
1029,817,5.64
1026,9,31.5
1059,832,17.22
1094,817,5.27
1019,807,14.87
1010,846,7.7
1105,1,15.45
1026,20,7.19
1056,844,12.35
1004,4,16.98
1015,807,14.9
1033,840,12.68
1041,154,13.63
1007,838,6.3
1074,1,15.44
1005,8,5.38
1016,841,26.9
1019,8,6.75
1054,817,5.23
1066,817,4.63
1084,852,16.55
1075,844,9.52
1069,830,15.21
1092,832,13.93
1044,822,21.89
1012,830,14.73
1083,4,16.2
1110,842,12.09
1041,847,23.41
1093,844,13.47
1023,832,18.41
1014,826,15.98
1057,8,4.01
1052,842,9.78
1030,1,14.46
1056,842,9.87
1071,854,17.11
1055,842,12.43
1012,1,13.73
1061,4,12.83
1032,1,13.64
1059,842,9.86
1064,840,16.79
1041,1,14.44
1073,4,16.54
1085,832,18.03
1069,832,17.7
1054,4,17.09
1035,826,17.41
1052,8,2.22
997,838,5.32
1087,1,14.94
1017,841,29.42
1045,817,5.46
1058,1,15.29
1060,8,5.45
1035,8,5.29
1060,20,6.46
1060,844,14.39
1023,822,16.43
1003,20,5.67
1056,20,4.1
1093,844,13.47
1088,847,17.57
1089,840,15.92
1054,839,15.69
1017,825,16.83
1013,807,17.68
1091,844,9.74
1105,825,16.53
1021,822,19.55
997,840,15.83
1074,1,15.44
1028,846,6.48
1025,1,14.36
1101,1,14.88
1017,817,5.01
1039,822,15.88
997,842,12.93
1077,839,20.1
1022,807,16.15
1099,1,16.25
1006,840,15.38
1057,830,14.36
1086,832,16.61
1012,817,3.9
1094,20,2.47
1056,822,20.1
1060,822,16.7
1109,832,19.95
1040,846,6.0
1001,4,17.69
1021,817,5.35
1024,841,28.33
1084,4,16.32
1070,20,5.05
1072,840,12.65
1034,20,5.9
1004,815,14.3
1016,817,4.84
1072,830,16.52
1052,20,7.25
1008,817,5.6
1070,1,16.25
1013,20,7.02
999,817,7.51
1024,817,5.46
1060,8,2.76
1101,1,14.88
1018,8,3.18
1096,848,17.95
1066,844,15.0
1054,8,2.67
1102,1,23.46
1007,20,9.96
1082,830,12.9
1043,8,2.35
1009,840,16.23
1109,822,21.38
1006,822,17.14
1095,854,16.63
1039,847,20.45
1074,832,17.04
1035,832,21.25
1070,847,18.42
1102,832,17.26
1105,852,15.5
1021,8,3.15
1038,8,2.45
1061,841,25.88
1023,815,10.2
1054,840,16.08
1020,846,6.29
1108,822,21.62
1079,815,16.71
1078,4,16.35
1017,807,17.31
1092,1,15.33
1110,815,15.42
1065,20,9.14
1047,815,13.7
1051,1,14.23
1054,832,18.29
1001,1,14.8
1075,4,11.87
1000,8,5.99
1073,839,17.26
1015,807,16.92
1098,4,17.11
1073,1,15.58
1064,20,6.85
1028,817,5.42
1080,842,12.78
1036,847,20.21
1059,20,5.93
1105,815,12.64
1001,830,15.76
1018,1,17.23
1009,20,5.84
1040,1,14.87
1066,822,18.91
1089,1,17.16
1040,815,16.99
1027,20,6.04
1006,20,10.11
1044,154,13.72
1082,848,15.81
1096,815,16.02
1024,20,6.2
1058,822,17.18
1039,830,15.6
1106,815,13.71
1080,817,5.52
1040,1,14.87
999,20,6.75
1008,839,20.24
1008,828,4.54
1003,8,4.3
1038,832,15.9
1015,822,17.28
1088,815,17.14
1005,842,11.81
1014,20,6.36
1094,847,16.7
1058,1,12.31
1008,825,13.94
1099,844,14.7
1024,1,15.65
1021,1,14.34
1009,8,3.48
1024,1,11.76
1058,4,16.94
1094,840,16.3
1094,4,16.0
1051,840,13.95
1072,815,15.9
1002,1,14.16
1056,1,15.32
1109,817,5.18
1033,825,13.58
1056,20,4.1
1070,842,5.11
1074,847,18.18
1004,844,10.98
1045,815,16.08
1104,822,22.68
1003,4,16.76
1013,832,15.93
1000,8,5.82
1028,154,13.0
1027,154,12.93
1077,842,12.34
1096,20,5.66
1104,825,17.16
1051,844,14.35
1066,846,7.59
1051,842,7.59
1094,4,19.81
1094,847,16.7
1069,8,4.64
1041,154,13.63
997,1,15.42
1021,822,19.55
1035,825,17.38
1054,4,17.09
1044,815,16.44
1083,4,16.2
1012,817,3.9
1094,20,7.19
1076,844,9.11
1037,20,4.88
1024,154,13.15
1016,815,13.31
1074,849,2.08
1092,1,15.33
1088,815,17.14
1081,842,6.87
1070,840,16.01
1023,847,19.53
1109,839,19.15
1011,840,15.92
1022,817,4.98
1019,1,13.71
1006,825,16.76
1075,842,10.81
1066,840,12.6
1007,1,15.72
1096,1,20.03
1007,8,3.61
1030,840,16.23
1055,4,19.63
1052,830,16.36
1078,822,19.1
999,4,16.45
1028,8,2.74
1039,815,15.19
1017,9,26.98
1075,815,15.6
1039,1,13.38
1010,848,17.91
1038,846,6.2
1047,822,16.7
1085,20,4.23
1010,815,13.32
1109,4,16.45
1052,817,4.45
1024,832,18.09
1051,832,17.43
1025,830,15.76
1004,844,10.98
1019,825,16.84
1005,8,7.33
1052,849,2.08
1092,4,15.64
1008,4,17.13
1093,4,16.67
1086,822,21.4
1104,842,10.28
998,822,15.93
1010,815,13.32
1004,20,6.23
1081,832,14.4
1033,826,17.71
1064,841,31.01
998,807,14.81
1024,815,14.23
1026,154,11.98
1055,4,16.64
1109,815,12.37
1099,4,15.69
1045,822,19.78
1057,844,9.41
1083,844,9.45
1006,154,11.42
1041,842,11.71
1063,4,11.64
1063,20,6.13
1037,848,12.35
1076,817,4.02
998,822,15.93
1035,848,15.36
1013,840,14.63
1061,817,5.04
1053,1,15.31
1038,8,2.45
1083,815,16.53
1077,830,12.73
1039,1,13.38
1030,817,5.8
1045,840,15.72
1072,822,17.42
1026,830,18.16
1088,825,13.99
1030,8,5.44
1106,4,16.35
1040,815,16.99
1058,830,13.8
1009,20,5.84
1106,1,14.35
1069,822,19.09
1009,817,6.98
1105,1,15.45
1104,1,14.49
1106,815,13.71
1017,20,5.59
1104,830,12.88
1079,817,6.5
1005,817,3.81
1088,832,18.36
1107,844,9.34
1001,830,15.76
1008,1,14.66
1052,822,20.47
1033,822,20.35
1004,822,16.43
1038,817,4.05
1092,839,16.11
1078,4,21.71
1037,844,14.73
1041,847,23.41
1055,817,4.17
1022,822,16.21
1089,815,10.95
1000,830,16.26
1053,830,12.9
1076,4,16.54
1046,841,25.78
1052,815,16.15
1037,846,5.07
1021,817,5.35
1069,4,16.58
1036,822,16.65
1108,822,21.62
1064,840,16.79
1032,832,17.61
1027,807,15.44
1075,822,22.2
1027,154,19.98
1105,832,17.77
1003,832,18.81
1108,840,14.47
1032,817,5.12
1087,846,8.26
1066,4,13.87
1012,1,14.35
1052,822,20.47
1062,830,15.92
1018,825,17.61
1078,830,11.67
1102,4,16.01
1018,832,20.14
998,4,15.87
1023,20,6.8
1027,825,16.23
1025,807,14.07
1029,832,18.97
1004,154,11.97
1060,817,4.43
1059,852,18.5
1030,20,6.39
1003,844,15.52
1042,1,14.19
1077,20,5.9
1066,830,19.39
1061,20,6.79
1094,20,7.19
1027,20,5.99
1084,832,18.4
1078,822,19.1
1025,840,13.12
1025,1,14.36
1094,830,13.11
1055,4,20.17
1001,822,20.34
1024,842,12.14
1030,815,13.27
1029,825,12.76
1061,839,16.04
1001,832,19.25
1031,822,18.06
1015,832,17.11
1053,8,5.03
1024,841,28.33
1003,807,14.67
1076,844,9.11
1073,822,17.89
1058,849,2.08
1007,20,5.71
1047,839,18.57
1060,817,4.43
1033,842,11.79
1013,20,5.24
1076,20,7.07
1083,1,15.21
1037,830,13.55
1100,4,16.79
1021,825,16.5
1101,4,15.82
1064,852,15.79
1094,844,10.44
1037,1,12.56
1084,4,16.32
1036,839,19.9
1109,1,15.36
1107,825,11.31
1058,817,5.18
1093,839,35.1
1017,817,5.01
1005,1,14.16
1053,1,15.31
1096,1,15.75
1091,1,14.41
1104,1,14.49
1029,20,7.08
1015,840,16.19
1085,815,16.53
1042,849,2.21
1010,8,4.01
1041,20,6.59
1005,807,16.8
1101,844,9.04
1015,847,20.99
1075,1,21.51
1001,4,16.6
1108,839,18.7
1099,844,14.7
1027,1,14.81
1100,832,18.67
1036,839,19.9
1014,807,14.61
1020,154,13.76
1043,841,27.47
1051,822,20.96
1093,4,18.84
1064,9,24.87
1067,849,2.12
1028,154,13.0
1069,822,19.09
1051,832,17.43
1061,1,14.12
1077,842,12.34
1069,20,6.0
998,817,4.61
1039,846,5.86
1025,826,16.78
1052,8,2.22
1034,832,16.53
1038,840,13.48
1098,825,16.89
1036,825,17.31
1015,840,16.19
1026,20,7.82
1066,817,4.63
1093,1,15.98
1076,825,17.84
1086,822,21.4
1017,8,3.68
1073,4,16.54
1008,832,18.28
1091,849,2.77
1015,846,5.95
1015,815,12.55
1109,830,12.73
1034,807,18.05
1092,20,6.01
1098,815,16.21
1108,822,21.62
1055,854,20.41
1027,830,17.27
1092,4,15.64
1076,842,11.91
1074,846,6.24
1080,849,2.26
1063,854,17.91
1006,817,6.12
1051,1,14.23
1043,822,16.53
1013,20,5.31
1093,4,16.67
1099,4,15.69
1020,840,13.88
1064,830,15.39
1066,8,2.55
1063,849,4.89
1043,848,13.68
1074,848,15.44
1102,848,16.41
1070,4,16.94
1038,841,26.75
1019,807,16.6
1067,1,16.53
1088,832,18.36
1060,822,16.7
1063,832,19.34
1011,9,30.79
1005,840,14.91
1054,8,2.67
1098,830,12.01
1064,20,6.85
1040,830,16.47
1062,815,14.13
1105,4,17.03
1042,1,14.19
1063,8,4.49
1092,822,19.54
1024,815,14.23
1016,154,13.68
1024,830,15.92
1093,4,15.71
1011,817,5.19
1010,815,13.32
999,4,16.45
1020,8,5.22
1028,826,15.85
1065,817,6.72
1007,8,6.84
1064,844,11.69
1031,1,15.99
1077,20,5.9
1037,1,12.56
1067,1,16.53
1044,20,4.37
1018,817,7.15
1065,817,6.72
1024,848,12.52
1107,825,11.31
1017,815,14.49
1012,822,20.49
1022,848,17.01
1080,825,17.86
1051,20,5.67
1018,822,16.89
1100,822,45.54
1051,20,5.67
1042,841,26.14
1037,1,12.56
1076,842,11.91
1039,825,16.59
1013,20,5.24
1069,839,17.08
1002,838,7.3
1008,8,5.19
1077,4,15.64
1102,4,12.19
1093,815,12.99
1054,840,16.08
1019,822,16.25
1009,840,16.23
1072,830,16.52
1006,807,15.48
1079,815,16.71
1099,832,16.11
1061,832,18.68
1028,815,13.65
1076,839,16.27
1098,847,17.58
1086,817,4.93
1040,815,16.99
1047,840,12.97
1062,822,19.79
1043,832,18.31
1021,1,14.34
1073,8,2.93
1105,4,17.03
1059,4,17.13
1105,830,12.87
1038,1,14.19
1053,849,2.47
1095,830,12.59
1072,8,7.24
998,817,4.61
1015,9,28.47
1055,854,20.41
1094,839,19.24
1056,842,9.87
1042,830,15.7
1081,4,16.96
1052,20,7.25
1039,847,20.45
1035,826,17.41
1051,842,7.59
1095,1,11.54
1042,832,17.99
1106,840,14.39
1007,8,6.43
1011,848,16.33
1010,8,2.44
1100,839,19.61
998,822,15.93
1053,832,19.25
1010,815,13.32
1055,8,3.53
1002,20,6.3
1004,839,16.99
1066,4,15.87
1024,844,9.79
1035,826,17.41
999,825,11.94
1012,842,7.24
1047,830,15.21
1098,825,16.89
1043,815,13.57
1012,817,3.9
1026,842,11.84
1052,8,2.22
1024,807,14.71
1013,1,15.03
1037,8,2.82
1047,830,15.21
1063,4,11.81
1099,4,14.42
1109,817,5.18
1095,4,16.29
1063,839,17.25
1060,8,6.86
1075,1,19.48
1011,832,18.15
998,830,17.33
1089,854,17.26
1065,9,24.54
1005,825,16.79
1010,807,17.01
1070,842,5.11
1036,154,13.67
1099,4,15.69
1037,846,5.07
1031,817,5.34
1046,825,14.19
1019,9,26.65
1010,807,17.69
1022,807,14.71
998,1,15.17
1014,815,13.12
1006,8,6.14
1010,815,13.32
1110,852,16.89
1033,154,14.03
1030,817,5.8
1021,20,4.64
1027,20,6.04
1034,825,18.32
1094,844,10.44
1004,807,16.36
1022,1,14.84
1003,830,16.83
1067,846,5.7
1015,841,26.89
1081,822,22.38
1016,807,16.62
1039,839,18.3
1081,1,14.13
1029,825,12.76
1039,832,17.25
1092,839,16.11
1055,847,22.03
1025,815,13.81
1088,1,16.26
1066,20,9.29
1033,841,30.47
1070,8,2.92
1096,848,17.95
1021,9,24.85
1045,830,17.2
1012,154,17.9
1027,8,3.02
1027,846,6.6
1055,4,16.64
1010,8,4.09
1054,817,5.23
1038,826,15.66
1065,20,9.14
1047,825,16.86
1081,4,16.96
1034,822,21.63
1060,1,14.99
1046,20,9.34
1035,822,18.44
1014,826,15.98
1107,830,12.95
1030,807,15.19
1069,830,15.21
1084,832,18.4
1009,817,6.98
1066,830,19.39
1069,20,6.0
1004,4,17.58
1004,815,14.3
1104,844,9.07
1013,20,5.24
1045,815,16.08
1033,826,17.71
1085,842,12.96
1110,1,14.11
1102,839,15.4
1029,848,12.25
1012,817,3.9
1030,832,17.54
1014,840,16.51
1030,9,22.81
1076,817,4.02
1077,4,16.49
1044,1,15.2
998,840,14.83
1033,20,4.29
1042,20,5.63
1071,840,15.59
1062,8,2.19
1038,815,12.89
1100,815,15.9
1094,832,18.77
1043,832,18.31
1094,844,10.44
1023,1,15.01
1054,840,16.08
1009,828,6.26
1060,842,11.17
1020,817,5.2
1030,822,20.16
1088,817,5.34
1078,817,5.16
1092,20,6.01
1109,807,17.01
1028,842,12.33
1095,1,16.25
1054,830,15.72
1022,807,16.15
1104,842,10.28
1008,832,18.28
1065,822,19.8
1096,1,15.75
1078,815,17.19
1000,839,20.61
1047,822,16.7
998,4,16.57
1074,825,12.52
1098,822,24.44
1039,815,15.19
